MONTH;JOBTYPE;JOBFILE;CUSTOMER;MKT;REVENUE;COST;PROFIT;MARGIN;NEWCUSTOMER
01/06/2025;MDP;MOCK-0106202506250103;PT. AGUNG LOGISTIK;SANTOSO;13993810.26;12780777.93;1213032.33;8.6683;REGULAR
01/06/2025;MDP;MOCK-0106202506250104;PT. AGUNG LOGISTIK;SANTOSO;15513470.05;14101741.46;1411728.59;9.1;REGULAR
01/06/2025;MDP;MOCK-0106202506250105;PT. ASRI LOGISTIK;SANTOSO;191335918.7;173021881.99;18314036.71;9.5717;REGULAR
01/06/2025;MDP;MOCK-0106202506250044;PT. BERKAH FURNITURE;FERNANDO;12887197.21;11495379.91;1391817.3;10.8;REGULAR
01/06/2025;MDP;MOCK-0106202506250045;CV. AGUNG INDUSTRI;FERNANDO;21502517.25;18754032.43;2748484.82;12.7822;REGULAR
01/06/2025;MDP;MOCK-0106202506250046;CV. AGUNG INDUSTRI;FERNANDO;21270946.69;18523467.21;2747479.48;12.9166;REGULAR
01/06/2025;MDP;MOCK-0106202506250047;CV. AGUNG INDUSTRI;FERNANDO;22603247.79;19660995.41;2942252.38;13.0169;REGULAR
01/06/2025;MDP;MOCK-0106202506250048;CV. AGUNG INDUSTRI;FERNANDO;19532735.76;16956613.42;2576122.34;13.1887;REGULAR
01/06/2025;MDP;MOCK-0106202506250049;CV. AGUNG INDUSTRI;FERNANDO;125035310.5;110297308.12;14738002.38;11.7871;REGULAR
01/06/2025;MDP;MOCK-0106202506250050;PT. BERKAH FURNITURE;FERNANDO;9905180.12;9009498.94;895681.18;9.0426;REGULAR
01/07/2025;EXPORT FCL;MOCK-0107202506250024;CV. MITRA BUANA;BUDIMAN;51936901.73;49431329.72;2505572.01;4.8243;REGULAR
01/07/2025;MDP;MOCK-0107202506250106;PT. CAHAYA NIAGA;SANTOSO;39503853.48;35018956.93;4484896.55;11.3531;REGULAR
01/07/2025;MDP;MOCK-0107202506250107;PT. GLOBAL LOGISTIK;SANTOSO;19784752.42;18067995.31;1716757.11;8.6772;NEW CUSTOMER
01/07/2025;MDP;MOCK-0107202506250108;CV. INDAH TEKNIK;SANTOSO;13267214.37;12186104.39;1081109.98;8.1487;REGULAR
01/07/2025;MDP;MOCK-0107202506250109;PT. AGUNG LOGISTIK;SANTOSO;31172090.1;27788129.35;3383960.75;10.8557;REGULAR
01/07/2025;MDP;MOCK-0107202506250110;PT. SUKSES KREASI;SANTOSO;12901055.25;11026455.67;1874599.58;14.5306;REGULAR
01/07/2025;MDP;MOCK-0107202506250111;PT. ASRI LOGISTIK;SANTOSO;56694163.7;49566341.9;7127821.8;12.5724;REGULAR
01/07/2025;MDP;MOCK-0107202507250001;CV. AGUNG INDUSTRI;FERNANDO;3618577.46;2650225.75;968351.71;26.7606;REGULAR
01/07/2025;MDP;MOCK-0107202507250002;PT. CAHAYA NIAGA;SANTOSO;13241184.49;12262686.47;978498.02;7.3898;REGULAR
01/07/2025;MDP;MOCK-0107202507250003;PT. BERKAH ENERGI;SANTOSO;31356949.94;27744356.32;3612593.62;11.5209;REGULAR
01/07/2025;MDP;MOCK-0107202507250004;PT. AGUNG LOGISTIK;SANTOSO;38236208.79;34153378.34;4082830.45;10.6779;REGULAR
01/07/2025;MDP;MOCK-0107202507250005;CV. INDAH TEKNIK;SANTOSO;14764088.75;13198199.7;1565889.05;10.6061;REGULAR
01/07/2025;MDP;MOCK-0107202507250006;PT. GLOBAL INDUSTRI;KUSUMA;14974276.88;13448617.47;1525659.41;10.1885;REGULAR
01/07/2025;MDP;MOCK-0107202507250007;PT. AGUNG LOGISTIK;SANTOSO;55288236.98;51408964.64;3879272.34;7.0165;REGULAR
01/07/2025;MDP;MOCK-0107202507250008;CV. AGUNG INDUSTRI;FERNANDO;47501900.43;42020911.92;5480988.51;11.5385;REGULAR
01/07/2025;MDP;MOCK-0107202507250009;CV. SEJATI BANGUNAN;BUDIMAN;1327275.24;948053.74;379221.5;28.5714;REGULAR
01/07/2025;MDP;MOCK-0107202507250010;PT. SUKSES PERSADA;SANTOSO;15786211.24;14233391.27;1552819.97;9.8366;NEW CUSTOMER
01/07/2025;MDP;MOCK-0107202507250011;PT. AGUNG LOGISTIK;SANTOSO;27834961.31;24359438.27;3475523.04;12.4862;REGULAR
01/07/2025;MDP;MOCK-0107202507250012;PT. CAHAYA NIAGA;SANTOSO;98410754.61;89820106.4;8590648.21;8.7294;REGULAR
01/07/2025;MDP;MOCK-0107202507250013;PT. AGUNG LOGISTIK;SANTOSO;15770395.83;14723339.85;1047055.98;6.6394;REGULAR
01/07/2025;MDP;MOCK-0107202507250014;CV. PRIMA TRANSPORT;BUDIMAN;2684476.23;2314203.65;370272.58;13.7931;NEW CUSTOMER
01/07/2025;MDP;MOCK-0107202507250015;PT. BERKAH ENERGI;SANTOSO;26297709.7;23330079.2;2967630.5;11.2847;REGULAR
01/07/2025;MDP;MOCK-0107202507250016;PT. SUKSES PERSADA;SANTOSO;51862388.16;45294863.96;6567524.2;12.6634;NEW THIS MONTH
01/07/2025;MDP;MOCK-0107202507250017;PT. ABADI SENTRAL;BUDIMAN;4574342.64;2683028.9;1891313.74;41.3461;NEW CUSTOMER
01/07/2025;MDP;MOCK-0107202507250018;PT. GLOBAL BANGUNAN;BUDIMAN;689983.41;517487.56;172495.85;25.0;REGULAR
01/07/2025;MDP;MOCK-0107202507250019;PT. AGUNG LOGISTIK;SANTOSO;40239855.25;38065825.79;2174029.46;5.4027;REGULAR
01/07/2025;MDP;MOCK-0107202507250020;PT. ASRI LOGISTIK;SANTOSO;11783869.82;10363693.69;1420176.13;12.0519;REGULAR
01/07/2025;MDP;MOCK-0107202507250021;PT. BERKAH ENERGI;SANTOSO;48909266.66;42774055.66;6135211.0;12.5441;REGULAR
01/07/2025;MDP;MOCK-0107202507250022;CV. AGUNG INDUSTRI;FERNANDO;27183686.31;24047107.12;3136579.19;11.5385;REGULAR
01/07/2025;MDP;MOCK-0107202507250026;CV. AGUNG INDUSTRI;FERNANDO;9686429.65;6995754.75;2690674.9;27.7778;REGULAR
01/07/2025;MDP;MOCK-0107202507250028;PT. HARMONI ANUGRAH;PRASETYO;561267.99;170232.53;391035.46;69.67;NEW CUSTOMER
01/07/2025;MDP;MOCK-0107202507250029;CV. AGUNG INDUSTRI;FERNANDO;83702354.83;72784656.38;10917698.45;13.0435;REGULAR
01/08/2025;EXPORT AF;MOCK-0108202508250001;PT. SUKSES BANGUNAN;FERNANDO;55888748.02;39135030.99;16753717.03;29.9769;REGULAR
01/08/2025;EXPORT AF;MOCK-0108202508250002;PT. JAYA LOGISTIK;FERNANDO;15770248.66;10526055.83;5244192.83;33.2537;REGULAR
01/08/2025;EXPORT FCL;MOCK-0108202508250001;PT. MITRA SAMUDRA;BUDIMAN;47845261.52;45689388.99;2155872.53;4.5059;REGULAR
01/08/2025;EXPORT FCL;MOCK-0108202508250002;CV. CEMERLANG ANUGRAH;BUDIMAN;44437314.08;37219780.67;7217533.41;16.2421;REGULAR
01/08/2025;EXPORT LCL;MOCK-0108202507250001;PT. JAYA LOGISTIK;FERNANDO;31251154.22;16137281.25;15113872.97;48.3626;REGULAR
01/08/2025;EXPORT LCL;MOCK-0108202508250001;CV. CEMERLANG LOGISTIK;FERNANDO;47806684.53;40260813.29;7545871.24;15.7841;REGULAR
01/08/2025;MDP;MOCK-0108202507250023;PT. BERKAH ENERGI;SANTOSO;63317809.5;54439715.31;8878094.19;14.0215;REGULAR
01/08/2025;MDP;MOCK-0108202507250024;PT. ASRI LOGISTIK;SANTOSO;82260481.19;70405405.83;11855075.36;14.4116;REGULAR
01/08/2025;MDP;MOCK-0108202507250027;PT. MULIA KREASI;SANTOSO;14782977.41;12885619.47;1897357.94;12.8347;NEW CUSTOMER
01/08/2025;MDP;MOCK-0108202507250030;PT. ASRI LOGISTIK;SANTOSO;101481820.72;94099197.51;7382623.21;7.2748;REGULAR
01/08/2025;MDP;MOCK-0108202507250031;PT. ASRI LOGISTIK;SANTOSO;79063996.1;69851740.26;9212255.84;11.6516;REGULAR
01/08/2025;MDP;MOCK-0108202508250001;CV. MULIA KREASI;BUDIMAN;43455684.6;37477220.91;5978463.69;13.7576;NEW CUSTOMER
01/08/2025;MDP;MOCK-0108202508250002;PT. BAHARI KONSULTAN;KUSUMA;65692631.62;49383386.6;16309245.02;24.8266;NEW CUSTOMER
01/08/2025;MDP;MOCK-0108202508250003;CV. BINTANG BANGUNAN;KUSUMA;14633522.67;13932717.88;700804.79;4.789;REGULAR
01/08/2025;MDP;MOCK-0108202508250004;CV. AGUNG INDUSTRI;FERNANDO;140306310.36;124422577.11;15883733.25;11.3208;REGULAR
01/08/2025;MDP;MOCK-0108202508250005;PT. ASRI LOGISTIK;SANTOSO;39194760.29;35493487.38;3701272.91;9.4433;REGULAR
01/08/2025;MDP;MOCK-0108202508250006;PT. BERKAH ENERGI;SANTOSO;57492552.28;49930858.86;7561693.42;13.1525;REGULAR
01/08/2025;MDP;MOCK-0108202508250007;PT. INDAH TEKNIK;BUDIMAN;2053748.16;1369165.44;684582.72;33.3333;REGULAR
01/08/2025;MDP;MOCK-0108202508250008;PT. BAHARI KONSULTAN;KUSUMA;73706879.97;59796640.05;13910239.92;18.8724;NEW THIS MONTH
01/08/2025;MDP;MOCK-0108202508250009;PT. GLOBAL DISTRIBUSI;SANTOSO;436484.4;0.0;436484.4;100.0;NEW CUSTOMER
01/08/2025;MDP;MOCK-0108202508250010;PT. BERKAH FURNITURE;FERNANDO;3193513.23;2661261.03;532252.2;16.6667;REGULAR
01/08/2025;MDP;MOCK-0108202508250011;PT. GLOBAL BANGUNAN;BUDIMAN;654599.21;370939.55;283659.66;43.3333;REGULAR
01/08/2025;MDP;MOCK-0108202508250012;PT. BAHARI KONSULTAN;KUSUMA;64530531.18;50370287.18;14160244.0;21.9435;NEW THIS MONTH
01/08/2025;MDP;MOCK-0108202508250013;PT. AGUNG LOGISTIK;SANTOSO;59558870.48;52478592.76;7080277.72;11.8879;REGULAR
01/08/2025;MDP;MOCK-0108202508250014;PT. BERKAH ENERGI;SANTOSO;26478080.68;23278758.87;3199321.81;12.0829;REGULAR
01/08/2025;MDP;MOCK-0108202508250015;PT. CAHAYA NIAGA;SANTOSO;50342302.25;45743719.75;4598582.5;9.1346;REGULAR
01/08/2025;MDP;MOCK-0108202508250016;CV. AGUNG INDUSTRI;FERNANDO;29284831.25;25969567.34;3315263.91;11.3208;REGULAR
01/08/2025;MDP;MOCK-0108202508250017;PT. AGUNG LOGISTIK;SANTOSO;45239844.48;39834875.14;5404969.34;11.9474;REGULAR
01/08/2025;MDP;MOCK-0108202508250018;PT. BERKAH FURNITURE;FERNANDO;4431582.6;3988424.34;443158.26;10.0;REGULAR
01/08/2025;MDP;MOCK-0108202508250019;CV. AGUNG INDUSTRI;FERNANDO;26338526.03;22903066.11;3435459.92;13.0435;REGULAR
01/08/2025;MDP;MOCK-0108202508250020;PT. SARI DAGANG;BUDIMAN;3420510.75;3037413.69;383097.06;11.2;REGULAR
01/08/2025;MDP;MOCK-0108202508250021;PT. AGUNG LOGISTIK;SANTOSO;73803560.92;65764601.7;8038959.22;10.8924;REGULAR
01/08/2025;MDP;MOCK-0108202508250022;PT. SARI DAGANG;BUDIMAN;396694.23;293554.02;103140.21;25.9999;REGULAR
01/08/2025;MDP;MOCK-0108202508250023;PT. BAHARI KONSULTAN;KUSUMA;40080841.66;31368756.5;8712085.16;21.7363;NEW THIS MONTH
01/08/2025;MDP;MOCK-0108202508250024;PT. BAHARI KONSULTAN;KUSUMA;47384583.61;36376499.68;11008083.93;23.2314;NEW THIS MONTH
01/08/2025;MDP;MOCK-0108202508250025;PT. ASRI LOGISTIK;SANTOSO;55390027.25;49285113.99;6104913.26;11.0217;REGULAR
01/08/2025;MDP;MOCK-0108202508250026;PT. AGUNG LOGISTIK;SANTOSO;17048480.58;15567656.18;1480824.4;8.686;REGULAR
01/08/2025;MDP;MOCK-0108202508250027;PT. BERKAH ENERGI;SANTOSO;49465368.39;43407357.32;6058011.07;12.247;REGULAR
01/08/2025;MDP;MOCK-0108202508250028;PT. BERKAH ENERGI;SANTOSO;92788131.02;80400490.21;12387640.81;13.3505;REGULAR
01/08/2025;MDP;MOCK-0108202508250029;PT. AGUNG LOGISTIK;SANTOSO;49650068.71;43059478.1;6590590.61;13.2741;REGULAR
01/08/2025;MDP;MOCK-0108202508250030;PT. AGUNG LOGISTIK;SANTOSO;14513872.88;13393494.09;1120378.79;7.7194;REGULAR
01/08/2025;MDP;MOCK-0108202508250031;PT. BERKAH ENERGI;SANTOSO;99103295.63;85720314.99;13382980.64;13.5041;REGULAR
01/08/2025;MDP;MOCK-0108202508250037;PT. BERKAH FURNITURE;FERNANDO;5310962.97;4779866.67;531096.3;10.0;REGULAR
01/09/2025;EXPORT AF;MOCK-0109202509250001;PT. JAYA LOGISTIK;FERNANDO;25987122.8;19823554.87;6163567.93;23.7178;REGULAR
01/09/2025;MDP;MOCK-0109202508250032;PT. BERKAH ENERGI;SANTOSO;16089126.0;14350558.51;1738567.49;10.8059;REGULAR
01/09/2025;MDP;MOCK-0109202508250033;PT. AGUNG LOGISTIK;SANTOSO;16908636.5;14701383.34;2207253.16;13.054;REGULAR
01/09/2025;MDP;MOCK-0109202508250034;PT. ASRI LOGISTIK;SANTOSO;13997601.93;12193630.74;1803971.19;12.8877;REGULAR
01/09/2025;MDP;MOCK-0109202508250035;PT. ASRI LOGISTIK;SANTOSO;60944342.85;56205962.48;4738380.37;7.7749;REGULAR
01/09/2025;MDP;MOCK-0109202508250036;PT. MULIA KREASI;SANTOSO;16607419.72;14777311.85;1830107.87;11.0198;REGULAR
01/09/2025;MDP;MOCK-0109202508250038;CV. BAHARI KONSULTAN;BUDIMAN;13226801.63;12137933.16;1088868.47;8.2323;REGULAR
01/09/2025;MDP;MOCK-0109202508250039;PT. CAHAYA NIAGA;SANTOSO;42631601.98;38272699.72;4358902.26;10.2246;REGULAR
01/09/2025;MDP;MOCK-0109202508250040;PT. AGUNG LOGISTIK;SANTOSO;24114955.03;20324334.58;3790620.45;15.719;REGULAR
01/09/2025;MDP;MOCK-0109202508250041;PT. ASRI LOGISTIK;SANTOSO;25955119.86;24024641.66;1930478.2;7.4378;REGULAR
01/09/2025;MDP;MOCK-0109202509250001;PT. AGUNG BERKAT;SANTOSO;6464817.83;4975719.29;1489098.54;23.0339;NEW CUSTOMER
01/09/2025;MDP;MOCK-0109202509250002;PT. BERKAH FURNITURE;FERNANDO;5496096.53;4946486.88;549609.65;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250003;PT. SUKSES PERSADA;SANTOSO;31886011.95;29331946.14;2554065.81;8.01;REGULAR
01/09/2025;MDP;MOCK-0109202509250004;PT. AGUNG LOGISTIK;SANTOSO;108803263.73;99307688.48;9495575.25;8.7273;REGULAR
01/09/2025;MDP;MOCK-0109202509250005;PT. CAHAYA NIAGA;SANTOSO;57389263.15;51124547.18;6264715.97;10.9162;REGULAR
01/09/2025;MDP;MOCK-0109202509250006;PT. GLOBAL BANGUNAN;BUDIMAN;742059.4;346294.39;395765.01;53.3333;REGULAR
01/09/2025;MDP;MOCK-0109202509250008;PT. BERKAH FURNITURE;FERNANDO;5165497.56;4648947.8;516549.76;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250009;CV. AGUNG INDUSTRI;FERNANDO;22165026.2;19273935.82;2891090.38;13.0435;REGULAR
01/09/2025;MDP;MOCK-0109202509250010;PT. AGUNG LOGISTIK;SANTOSO;38217062.49;34908506.74;3308555.75;8.6573;REGULAR
01/09/2025;MDP;MOCK-0109202509250011;PT. AGUNG LOGISTIK;SANTOSO;77074829.71;70107176.24;6967653.47;9.0401;REGULAR
01/09/2025;MDP;MOCK-0109202509250012;PT. BERKAH ENERGI;SANTOSO;42588202.99;38720251.08;3867951.91;9.0822;REGULAR
01/09/2025;MDP;MOCK-0109202509250013;PT. BERKAH FURNITURE;FERNANDO;4568179.78;4111361.8;456817.98;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250014;PT. BERKAH FURNITURE;FERNANDO;5446748.54;4902073.68;544674.86;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250015;CV. ABADI USAHA;PRASETYO;706307.09;243261.97;463045.12;65.5586;NEW CUSTOMER
01/09/2025;MDP;MOCK-0109202509250016;CV. AGUNG INDUSTRI;FERNANDO;25624207.86;22281919.88;3342287.98;13.0435;REGULAR
01/09/2025;MDP;MOCK-0109202509250017;PT. CAHAYA NIAGA;SANTOSO;16466444.54;15138690.12;1327754.42;8.0634;REGULAR
01/09/2025;MDP;MOCK-0109202509250018;PT. ASRI LOGISTIK;SANTOSO;26759185.73;23544972.78;3214212.95;12.0116;REGULAR
01/09/2025;MDP;MOCK-0109202509250019;PT. AGUNG LOGISTIK;SANTOSO;9618908.48;8263450.15;1355458.33;14.0916;REGULAR
01/09/2025;MDP;MOCK-0109202509250020;PT. AGUNG LOGISTIK;SANTOSO;16831138.78;14897187.33;1933951.45;11.4903;REGULAR
01/09/2025;MDP;MOCK-0109202509250021;PT. AGUNG LOGISTIK;SANTOSO;38457334.03;34560616.03;3896718.0;10.1326;REGULAR
01/09/2025;MDP;MOCK-0109202509250022;CV. AGUNG INDUSTRI;FERNANDO;24518515.18;21320447.98;3198067.2;13.0435;REGULAR
01/09/2025;MDP;MOCK-0109202509250023;PT. BERKAH ENERGI;SANTOSO;16954561.96;14819045.77;2135516.19;12.5955;REGULAR
01/09/2025;MDP;MOCK-0109202509250024;PT. CAHAYA NIAGA;SANTOSO;65238868.13;57823476.74;7415391.39;11.3665;REGULAR
01/09/2025;MDP;MOCK-0109202509250025;PT. BERKAH FURNITURE;FERNANDO;5285914.01;4757322.61;528591.4;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250026;CV. SEJATI DAGANG;FERNANDO;6340908.03;5871211.14;469696.89;7.4074;REGULAR
01/09/2025;MDP;MOCK-0109202509250027;CV. BERKAH KONSULTAN;PRASETYO;11468333.61;9972464.01;1495869.6;13.0435;NEW CUSTOMER
01/09/2025;MDP;MOCK-0109202509250028;PT. BAHARI KONSULTAN;KUSUMA;68536431.21;57230734.4;11305696.81;16.4959;REGULAR
01/09/2025;MDP;MOCK-0109202509250029;PT. AGUNG LOGISTIK;SANTOSO;104203680.12;92205762.19;11997917.93;11.5139;REGULAR
01/09/2025;MDP;MOCK-0109202509250030;PT. ASRI LOGISTIK;SANTOSO;71251476.77;62837460.68;8414016.09;11.8089;REGULAR
01/09/2025;MDP;MOCK-0109202509250031;PT. GLOBAL BANGUNAN;BUDIMAN;5147878.68;3773081.69;1374796.99;26.7061;REGULAR
01/09/2025;MDP;MOCK-0109202509250032;PT. AGUNG LOGISTIK;SANTOSO;28693712.64;25978432.42;2715280.22;9.463;REGULAR
01/09/2025;MDP;MOCK-0109202509250033;CV. AGUNG INDUSTRI;FERNANDO;40978667.02;34831866.97;6146800.05;15.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250034;PT. AGUNG LOGISTIK;SANTOSO;14423420.78;12885796.12;1537624.66;10.6606;REGULAR
01/09/2025;MDP;MOCK-0109202509250035;PT. AGUNG LOGISTIK;SANTOSO;13976135.07;13780662.41;195472.66;1.3986;REGULAR
01/09/2025;MDP;MOCK-0109202509250036;CV. BINTANG BANGUNAN;KUSUMA;9287685.87;7779854.51;1507831.36;16.2347;REGULAR
01/09/2025;MDP;MOCK-0109202509250037;PT. GLOBAL BANGUNAN;BUDIMAN;1277798.95;319449.74;958349.21;75.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250038;PT. CAHAYA NIAGA;SANTOSO;43189831.33;39925873.83;3263957.5;7.5572;REGULAR
01/09/2025;MDP;MOCK-0109202509250039;PT. BERKAH FURNITURE;FERNANDO;10608564.83;9547708.34;1060856.49;10.0;REGULAR
01/09/2025;MDP;MOCK-0109202509250041;PT. AGUNG LOGISTIK;SANTOSO;13817135.2;12106574.07;1710561.13;12.38;REGULAR
01/09/2025;MDP;MOCK-0109202509250042;PT. AGUNG LOGISTIK;SANTOSO;12814931.6;11815776.64;999154.96;7.7968;REGULAR
01/09/2025;MDP;MOCK-0109202509250046;CV. AGUNG INDUSTRI;FERNANDO;5095631.4;3987885.44;1107745.96;21.7391;REGULAR
01/09/2025;MDP;MOCK-0109202509250047;PT. BERKAH FURNITURE;FERNANDO;2723325.86;2269438.22;453887.64;16.6667;REGULAR
01/09/2025;MDP;MOCK-0109202509250048;PT. BERKAH FURNITURE;FERNANDO;2657599.27;2214666.06;442933.21;16.6667;REGULAR
01/09/2025;MDP;MOCK-0109202509250049;CV. BINTANG FURNITURE;BUDIMAN;1263448.99;985490.21;277958.78;22.0;REGULAR
01/10/2025;EXPORT AF;MOCK-0110202510250001;CV. SEJATI KREASI;FERNANDO;202787493.97;171677315.49;31110178.48;15.3413;REGULAR
01/10/2025;EXPORT AF;MOCK-0110202510250002;CV. CEMERLANG ENERGI;KUSUMA;8459856.31;7473717.86;986138.45;11.6567;NEW CUSTOMER
01/10/2025;EXPORT AF;MOCK-0110202510250003;CV. BAHARI SAMUDRA;FERNANDO;4343811.51;3004071.62;1339739.89;30.8425;REGULAR
01/10/2025;EXPORT FCL;MOCK-0110202509250001;CV. MITRA BUANA;BUDIMAN;35045577.83;28494848.96;6550728.87;18.692;REGULAR
01/10/2025;EXPORT FCL;MOCK-0110202509250002;CV. GLOBAL USAHA;FERNANDO;33256506.66;29977225.98;3279280.68;9.8606;REGULAR
01/10/2025;EXPORT FCL;MOCK-0110202509250003;CV. MITRA BUANA;BUDIMAN;60349455.24;57117029.84;3232425.4;5.3562;REGULAR
01/10/2025;EXPORT FCL;MOCK-0110202510250001;PT. MANDIRI TRANSPORT;BUDIMAN;69934800.0;62856791.83;7078008.17;10.1209;NEW CUSTOMER
01/10/2025;EXPORT FCL;MOCK-0110202510250002;PT. ABADI BANGUNAN;BUDIMAN;28188812.6;20811403.84;7377408.76;26.1714;REGULAR
01/10/2025;EXPORT FCL;MOCK-0110202510250003;CV. MITRA BUANA;BUDIMAN;32389808.23;22577814.0;9811994.23;30.2935;REGULAR
01/10/2025;EXPORT LCL;MOCK-0110202510250001;CV. BINTANG ENERGI;FERNANDO;13433344.64;6166290.82;7267053.82;54.0971;REGULAR
01/10/2025;MDP;MOCK-0110202509250043;PT. AGUNG LOGISTIK;SANTOSO;218707600.33;196890081.97;21817518.36;9.9757;REGULAR
01/10/2025;MDP;MOCK-0110202509250044;PT. BAHARI KONSULTAN;KUSUMA;68962416.93;54800238.96;14162177.97;20.5361;REGULAR
01/10/2025;MDP;MOCK-0110202509250045;CV. BINTANG BANGUNAN;KUSUMA;4741057.03;3763269.12;977787.91;20.6238;REGULAR
01/10/2025;MDP;MOCK-0110202509250050;PT. AGUNG LOGISTIK;SANTOSO;14489107.04;13283652.69;1205454.35;8.3197;REGULAR
01/10/2025;MDP;MOCK-0110202509250051;PT. CAHAYA NIAGA;SANTOSO;14477751.06;13251618.36;1226132.7;8.4691;REGULAR
01/10/2025;MDP;MOCK-0110202509250052;PT. BERKAH ENERGI;SANTOSO;17173872.07;15066785.04;2107087.03;12.2691;REGULAR
01/10/2025;MDP;MOCK-0110202509250053;PT. BERKAH ENERGI;SANTOSO;76778425.03;66621656.25;10156768.78;13.2287;REGULAR
01/10/2025;MDP;MOCK-0110202509250054;PT. BERKAH ENERGI;SANTOSO;16763208.26;14729585.88;2033622.38;12.1315;REGULAR
01/10/2025;MDP;MOCK-0110202509250055;PT. CAHAYA NIAGA;SANTOSO;41188676.88;37963249.68;3225427.2;7.8309;REGULAR
01/10/2025;MDP;MOCK-0110202509250056;PT. AGUNG LOGISTIK;SANTOSO;107648624.35;97589668.85;10058955.5;9.3442;REGULAR
01/10/2025;MDP;MOCK-0110202510250001;CV. BAHARI SAMUDRA;FERNANDO;7280024.34;5285497.12;1994527.22;27.3973;REGULAR
01/10/2025;MDP;MOCK-0110202510250002;PT. CEMERLANG BUANA;FERNANDO;1935505.86;1348855.07;586650.79;30.3099;REGULAR
01/10/2025;MDP;MOCK-0110202510250003;CV. SEJATI BANGUNAN;BUDIMAN;1686661.79;1175552.16;511109.63;30.303;REGULAR
01/10/2025;MDP;MOCK-0110202510250004;PT. AGUNG LOGISTIK;SANTOSO;28225113.47;25426399.32;2798714.15;9.9157;REGULAR
01/10/2025;MDP;MOCK-0110202510250005;PT. AGUNG LOGISTIK;SANTOSO;14571819.33;13147916.74;1423902.59;9.7716;REGULAR
01/10/2025;MDP;MOCK-0110202510250006;PT. KARYA TRANSPORT;SANTOSO;14775074.55;13461946.33;1313128.22;8.8875;NEW CUSTOMER
01/10/2025;MDP;MOCK-0110202510250007;PT. BERKAH FURNITURE;FERNANDO;2250073.84;1903908.63;346165.21;15.3846;REGULAR
01/10/2025;MDP;MOCK-0110202510250008;PT. SARI DAGANG;BUDIMAN;3135997.32;2434486.02;701511.3;22.3696;REGULAR
01/10/2025;MDP;MOCK-0110202510250009;CV. BAHARI KONSULTAN;BUDIMAN;13499733.32;12088057.51;1411675.81;10.4571;REGULAR
01/10/2025;MDP;MOCK-0110202510250010;PT. AGUNG LOGISTIK;SANTOSO;16487484.8;14510670.27;1976814.53;11.9898;REGULAR
01/10/2025;MDP;MOCK-0110202510250011;PT. AGUNG LOGISTIK;SANTOSO;29557405.06;26156921.79;3400483.27;11.5047;REGULAR
01/10/2025;MDP;MOCK-0110202510250012;PT. BAHARI KONSULTAN;KUSUMA;82861341.85;68827843.82;14033498.03;16.9361;REGULAR
01/10/2025;MDP;MOCK-0110202510250013;PT. SUKSES PERSADA;SANTOSO;34936049.42;30621701.33;4314348.09;12.3493;REGULAR
01/10/2025;MDP;MOCK-0110202510250014;PT. ASRI LOGISTIK;SANTOSO;276529676.46;257171139.23;19358537.23;7.0005;REGULAR
01/10/2025;MDP;MOCK-0110202510250015;PT. BERKAH ENERGI;SANTOSO;54517479.54;47450873.89;7066605.65;12.9621;REGULAR
01/10/2025;MDP;MOCK-0110202510250016;PT. CAHAYA NIAGA;SANTOSO;15821933.21;14457508.16;1364425.05;8.6236;REGULAR
01/10/2025;MDP;MOCK-0110202510250017;PT. CAHAYA NIAGA;SANTOSO;69818297.5;63195442.93;6622854.57;9.4858;REGULAR
01/10/2025;MDP;MOCK-0110202510250018;PT. AGUNG LOGISTIK;SANTOSO;16580970.26;15230547.17;1350423.09;8.1444;REGULAR
01/10/2025;MDP;MOCK-0110202510250019;PT. AGUNG LOGISTIK;SANTOSO;26277017.31;22935368.64;3341648.67;12.717;REGULAR
01/10/2025;MDP;MOCK-0110202510250020;PT. BERKAH ENERGI;SANTOSO;15159772.12;13588802.89;1570969.23;10.3627;REGULAR
01/10/2025;MDP;MOCK-0110202510250021;CV. TUNAS PERSADA;PRASETYO;3095685.89;1547842.94;1547842.95;50.0;NEW CUSTOMER
01/10/2025;MDP;MOCK-0110202510250022;CV. BINTANG BANGUNAN;KUSUMA;10002444.69;8503756.66;1498688.03;14.9832;REGULAR
01/10/2025;MDP;MOCK-0110202510250023;CV. AGUNG INDUSTRI;FERNANDO;26613478.09;23860359.67;2753118.42;10.3448;REGULAR
01/10/2025;MDP;MOCK-0110202510250024;PT. AGUNG LOGISTIK;SANTOSO;15136429.84;13950836.29;1185593.55;7.8327;REGULAR
01/10/2025;MDP;MOCK-0110202510250025;CV. AGUNG INDUSTRI;FERNANDO;307368153.91;263036208.64;44331945.27;14.4231;REGULAR
01/10/2025;MDP;MOCK-0110202510250026;PT. INDAH DAGANG;PRASETYO;6191742.7;5208926.4;982816.3;15.873;NEW CUSTOMER
