MONTH;JOBTYPE;JOBFILE;CUSTOMER;MKT;REVENUE;COST;PROFIT;MARGIN;NEWCUSTOMER
01/04/2025;IMPORT FCL;MOCK-01042025000189;PT. SUKSES EDUKASI;KUSUMA;5106341.13;4713302.81;393038.32;7.6971;NEW THIS MONTH
01/04/2025;IMPORT FCL;MOCK-01042025000190;PT. GADING SAMUDRA;WIJAYA;3501408.17;3231902.56;269505.61;7.6971;NEW THIS MONTH
01/04/2025;IMPORT FCL;MOCK-01042025000191;CV. PRIMA ENERGI;HADI;8145482.05;7180174.62;965307.43;11.8508;NEW THIS MONTH
01/04/2025;IMPORT FCL;MOCK-01042025000192;CV. BAHARI DAGANG;HADI;9261064.05;8163550.87;1097513.18;11.8508;NEW THIS MONTH
01/04/2025;IMPORT LCL;MOCK-01042025000193;PT. HARMONI OTOMOTIF;WULANDARI;20607313.7;18724878.7;1882435.0;9.1348;NEW THIS MONTH
01/04/2025;IMPORT LCL;MOCK-01042025000194;CV. SEJAHTERA PROPERTI;KUSUMA;9741736.09;8851848.88;889887.21;9.1348;NEW THIS MONTH
01/04/2025;EXPORT FCL;MOCK-01042025000195;PT. KARTIKA DIRGANTARA;KUSUMA;9497305.76;8379183.55;1118122.21;11.773;REGULAR
01/04/2025;EXPORT FCL;MOCK-01042025000196;PT. KARTIKA PANGAN;PRASETYO;8461598.16;7465410.28;996187.88;11.773;REGULAR
01/04/2025;EXPORT FCL;MOCK-01042025000197;CV. AGUNG FURNITURE;SANTOSO;939106.55;310903.43;628203.12;66.8937;REGULAR
01/04/2025;EXPORT FCL;MOCK-01042025000198;CV. ABADI TEKSTIL;FERNANDO;685097.77;226810.52;458287.25;66.8937;REGULAR
01/04/2025;EXPORT FCL;MOCK-01042025000199;CV. CAHAYA TAMBANG;FERNANDO;8292749.32;8172212.48;120536.84;1.4535;REGULAR
01/04/2025;EXPORT FCL;MOCK-01042025000200;CV. SAKTI TELKOM;KUSUMA;15743946.72;15515105.18;228841.54;1.4535;REGULAR
01/04/2025;EXPORT LCL;MOCK-01042025000201;CV. INTAN SAMUDRA;WULANDARI;3941593.64;3120251.74;821341.9;20.8378;NEW CUSTOMER
01/04/2025;EXPORT LCL;MOCK-01042025000202;CV. BERSAMA KONSULTAN;PRASETYO;4110556.49;3254006.43;856550.06;20.8378;NEW CUSTOMER
01/04/2025;MDP;MOCK-01042025000203;CV. YASA TEKSTIL;BUDIMAN;21058711.22;18854965.3;2203745.92;10.4648;REGULAR
01/04/2025;MDP;MOCK-01042025000204;PT. GLOBAL KEUANGAN;BUDIMAN;15578247.56;13948019.62;1630227.94;10.4648;REGULAR
01/04/2025;MDP;MOCK-01042025000205;CV. DAYA OTOMOTIF;WULANDARI;9324127.33;8178751.86;1145375.47;12.284;REGULAR
01/04/2025;MDP;MOCK-01042025000206;PT. INTAN NIAGA;WIJAYA;12690861.3;11131916.34;1558944.96;12.284;REGULAR
01/04/2025;MDP;MOCK-01042025000207;PT. BERSAMA EDUKASI;KUSUMA;9205064.16;7182974.89;2022089.27;21.9671;REGULAR
01/04/2025;MDP;MOCK-01042025000208;PT. AGUNG DISTRIBUSI;SANTOSO;6442719.69;5027438.48;1415281.21;21.9671;REGULAR
01/04/2025;MDP;MOCK-01042025000209;CV. SENTOSA FURNITURE;PRASETYO;64652883.37;58105727.31;6547156.06;10.1266;REGULAR
01/04/2025;MDP;MOCK-01042025000210;PT. PURI EDUKASI;WULANDARI;54550226.14;49026128.45;5524097.69;10.1266;REGULAR
01/04/2025;MDP;MOCK-01042025000211;CV. DAYA KONSULTAN;HADI;402703428.16;373935599.25;28767828.91;7.1437;REGULAR
01/04/2025;MDP;MOCK-01042025000212;CV. WANA TAMBANG;KUSUMA;185749941.55;172480567.2;13269374.35;7.1437;REGULAR
01/04/2025;MDP;MOCK-01042025000213;CV. SEJATI KESEHATAN;TEJAKUSUMA;20457486.47;18932276.16;1525210.31;7.4555;REGULAR
01/04/2025;MDP;MOCK-01042025000214;CV. MULIA TEKSTIL;WIJAYA;19768418.25;18294581.5;1473836.75;7.4555;REGULAR
01/04/2025;MDP;MOCK-01042025000215;CV. MANDIRI PROPERTI;KUSUMA;43802423.4;39959734.65;3842688.75;8.7728;REGULAR
01/04/2025;MDP;MOCK-01042025000216;PT. GADING BANGUNAN;PRASETYO;72497538.04;66137490.99;6360047.05;8.7728;REGULAR
01/04/2025;MDP;MOCK-01042025000217;PT. MANDIRI KIMIA;PRASETYO;124864615.05;109209987.56;15654627.49;12.5373;REGULAR
01/04/2025;MDP;MOCK-01042025000218;PT. BERSAMA ANUGRAH;PRASETYO;110123289.24;96316823.17;13806466.07;12.5373;REGULAR
01/04/2025;MDP;MOCK-01042025000219;PT. KENCANA KONSULTAN;SANTOSO;94776401.65;86223966.71;8552434.94;9.0238;REGULAR
01/04/2025;MDP;MOCK-01042025000220;PT. AGUNG KEUANGAN;KUSUMA;158333269.53;144045588.6;14287680.93;9.0238;REGULAR
01/04/2025;MDP;MOCK-01042025000221;PT. SEJAHTERA INDUSTRI;SANTOSO;8878071.31;8130909.47;747161.84;8.4158;REGULAR
01/04/2025;MDP;MOCK-01042025000222;PT. DAYA ELEKTRIK;SANTOSO;6974727.3;6387747.32;586979.98;8.4158;REGULAR
01/04/2025;MDP;MOCK-01042025000223;PT. AGUNG TAMBANG;WIJAYA;93347151.99;86631427.68;6715724.31;7.1944;REGULAR
01/04/2025;MDP;MOCK-01042025000224;PT. INTAN KESEHATAN;WULANDARI;154131808.81;143043021.28;11088787.53;7.1944;REGULAR
01/04/2025;MDP;MOCK-01042025000225;PT. DELIMA TELKOM;PRASETYO;19488819.51;16926923.17;2561896.34;13.1455;REGULAR
01/04/2025;MDP;MOCK-01042025000226;PT. SAKTI ENERGI;TEJAKUSUMA;15415884.24;13389394.26;2026489.98;13.1455;REGULAR
01/04/2025;MDP;MOCK-01042025000227;PT. MANDIRI MARITIM;HADI;4145709.48;3849164.7;296544.78;7.1531;REGULAR
01/04/2025;MDP;MOCK-01042025000228;PT. MUTIARA KESEHATAN;BUDIMAN;6262678.08;5814705.42;447972.66;7.1531;REGULAR
01/05/2025;EXPORT AF;MOCK-01052025000229;CV. KARTIKA KONSULTAN;BUDIMAN;36055581.18;25124697.23;10930883.95;30.3168;REGULAR
01/05/2025;EXPORT AF;MOCK-01052025000230;CV. PURI MEDIA;KUSUMA;54914125.81;38265942.17;16648183.64;30.3168;REGULAR
01/05/2025;EXPORT AF;MOCK-01052025000231;CV. MULIA TEKNIK;WIJAYA;27037347.63;16558243.28;10479104.35;38.7579;REGULAR
01/05/2025;EXPORT AF;MOCK-01052025000232;PT. SARI KESEHATAN;PRASETYO;20237784.54;12394047.1;7843737.44;38.7579;REGULAR
01/05/2025;MDP;MOCK-01052025000233;CV. ASRI TAMBANG;BUDIMAN;55145972.27;49331467.9;5814504.37;10.5438;REGULAR
01/05/2025;MDP;MOCK-01052025000234;CV. GLOBAL TEKSTIL;FERNANDO;80547083.65;72054326.14;8492757.51;10.5438;REGULAR
01/05/2025;MDP;MOCK-01052025000235;CV. BERSAMA BANGUNAN;BUDIMAN;11548630.96;10189974.79;1358656.17;11.7647;REGULAR
01/05/2025;MDP;MOCK-01052025000236;PT. JAYA INDUSTRI;WIJAYA;10901357.91;9618851.16;1282506.75;11.7647;REGULAR
01/05/2025;MDP;MOCK-01052025000237;CV. SENTOSA TAMBANG;WULANDARI;16091718.24;14737469.39;1354248.85;8.4158;REGULAR
01/05/2025;MDP;MOCK-01052025000238;CV. MANDIRI SAMUDRA;KUSUMA;9976977.95;9137334.18;839643.77;8.4158;REGULAR
01/05/2025;MDP;MOCK-01052025000239;PT. NUSANTARA MARITIM;PRASETYO;70690626.15;62781896.35;7908729.8;11.1878;REGULAR
01/05/2025;MDP;MOCK-01052025000240;CV. YASA TEKSTIL;BUDIMAN;66248088.0;58836380.74;7411707.26;11.1878;REGULAR
01/05/2025;MDP;MOCK-01052025000241;PT. SARI NIAGA;KUSUMA;53739711.74;44879521.51;8860190.23;16.4872;REGULAR
01/05/2025;MDP;MOCK-01052025000242;CV. BAHARI KIMIA;WULANDARI;51418500.18;42941013.44;8477486.74;16.4872;REGULAR
01/05/2025;MDP;MOCK-01052025000243;PT. BUDI PROPERTI;BUDIMAN;162860020.83;154613635.81;8246385.02;5.0635;REGULAR
01/05/2025;MDP;MOCK-01052025000244;PT. CEMERLANG MEDIA;PRASETYO;222312936.4;211056164.72;11256771.68;5.0635;REGULAR
01/05/2025;MDP;MOCK-01052025000245;CV. KENCANA SENTRAL;WULANDARI;140187994.97;126893334.41;13294660.56;9.4835;REGULAR
01/05/2025;MDP;MOCK-01052025000246;CV. BUDI BANGUNAN;SANTOSO;113233367.05;102494935.58;10738431.47;9.4835;REGULAR
01/05/2025;MDP;MOCK-01052025000247;PT. CEMERLANG BUANA;TEJAKUSUMA;20452760.08;18256759.77;2196000.31;10.7369;REGULAR
01/05/2025;MDP;MOCK-01052025000248;CV. KARTIKA KESEHATAN;HADI;13609492.54;12148249.67;1461242.87;10.7369;REGULAR
01/05/2025;MDP;MOCK-01052025000249;PT. PRIMA PERTANIAN;BUDIMAN;11216677.39;9787806.41;1428870.98;12.7388;REGULAR
01/05/2025;MDP;MOCK-01052025000250;CV. SAKTI ENERGI;SANTOSO;10318364.85;9003928.17;1314436.68;12.7388;REGULAR
01/05/2025;MDP;MOCK-01052025000251;PT. MAJU ANUGRAH;KUSUMA;22904756.89;20514668.97;2390087.92;10.4349;NEW CUSTOMER
01/05/2025;MDP;MOCK-01052025000252;PT. GLOBAL SAMUDRA;WULANDARI;9825194.78;8799945.76;1025249.02;10.4349;NEW CUSTOMER
01/05/2025;MDP;MOCK-01052025000253;CV. SARI USAHA;FERNANDO;14399803.62;12645653.56;1754150.06;12.1818;REGULAR
01/05/2025;MDP;MOCK-01052025000254;PT. PERMATA PANGAN;BUDIMAN;14675686.75;12887929.25;1787757.5;12.1818;REGULAR
01/05/2025;MDP;MOCK-01052025000255;PT. SARI NIAGA;TEJAKUSUMA;17977008.1;16255752.18;1721255.92;9.5748;REGULAR
01/05/2025;MDP;MOCK-01052025000256;CV. BUDI PERTANIAN;HADI;15299568.93;13834671.47;1464897.46;9.5748;REGULAR
01/05/2025;MDP;MOCK-01052025000257;CV. TUNAS TEKNIK;HADI;54466536.31;48357992.53;6108543.78;11.2152;REGULAR
01/05/2025;MDP;MOCK-01052025000258;CV. BINTANG EDUKASI;WULANDARI;61501380.71;54603863.41;6897517.3;11.2152;REGULAR
01/05/2025;MDP;MOCK-01052025000259;PT. HARMONI PERTANIAN;HADI;80599143.6;73097741.61;7501401.99;9.307;REGULAR
01/05/2025;MDP;MOCK-01052025000260;CV. BAHARI KIMIA;PRASETYO;65573314.17;59470373.53;6102940.64;9.307;REGULAR
01/05/2025;MDP;MOCK-01052025000261;PT. BERSAMA TELKOM;BUDIMAN;13217678.5;12128747.44;1088931.06;8.2384;REGULAR
01/05/2025;MDP;MOCK-01052025000262;PT. PRIMA PANGAN;FERNANDO;9442770.64;8664833.25;777937.39;8.2384;REGULAR
01/05/2025;MDP;MOCK-01052025000263;PT. GLOBAL DAGANG;FERNANDO;66653757.34;59391398.3;7262359.04;10.8956;REGULAR
01/05/2025;MDP;MOCK-01052025000264;PT. BERKAH DIRGANTARA;TEJAKUSUMA;75846883.7;67582873.94;8264009.76;10.8956;REGULAR
01/05/2025;MDP;MOCK-01052025000265;CV. BUDI ELEKTRIK;WULANDARI;4121754.81;3302703.49;819051.32;19.8714;NEW CUSTOMER
01/05/2025;MDP;MOCK-01052025000266;PT. INTAN KESEHATAN;KUSUMA;8208145.54;6577070.25;1631075.29;19.8714;NEW CUSTOMER
01/05/2025;MDP;MOCK-01052025000267;PT. PRIMA TELKOM;BUDIMAN;22534859.56;19949889.04;2584970.52;11.471;REGULAR
01/05/2025;MDP;MOCK-01052025000268;CV. ABADI TRANSPORT;WULANDARI;37030239.22;32782505.77;4247733.45;11.471;REGULAR
01/05/2025;MDP;MOCK-01052025000269;PT. CEMERLANG TELKOM;HADI;16512422.91;15449570.62;1062852.29;6.4367;REGULAR
01/05/2025;MDP;MOCK-01052025000270;PT. DELIMA DAGANG;WULANDARI;18953051.5;17733103.69;1219947.81;6.4367;REGULAR
01/05/2025;MDP;MOCK-01052025000271;PT. MANDIRI KESEHATAN;BUDIMAN;6339834.03;5886988.75;452845.28;7.1429;REGULAR
01/05/2025;MDP;MOCK-01052025000272;CV. CEMERLANG TELKOM;FERNANDO;2607290.72;2421055.67;186235.05;7.1429;REGULAR
01/05/2025;MDP;MOCK-01052025000273;CV. DELIMA MEDIA;WIJAYA;3146414.8;2541335.03;605079.77;19.2308;REGULAR
01/05/2025;MDP;MOCK-01052025000274;CV. JAYA SAMUDRA;HADI;2576456.62;2080984.19;495472.43;19.2308;REGULAR
01/05/2025;MDP;MOCK-01052025000275;CV. KARTIKA TRANSPORT;WULANDARI;61813660.68;55870039.46;5943621.22;9.6154;REGULAR
01/05/2025;MDP;MOCK-01052025000276;PT. YASA OTOMOTIF;KUSUMA;82139315.39;74241304.3;7898011.09;9.6154;REGULAR
01/05/2025;MDP;MOCK-01052025000277;PT. KENCANA BANGUNAN;FERNANDO;86077958.58;76333284.03;9744674.55;11.3208;REGULAR
01/05/2025;MDP;MOCK-01052025000278;CV. ASRI INDUSTRI;BUDIMAN;49188163.43;43619692.1;5568471.33;11.3208;REGULAR
01/05/2025;MDP;MOCK-01052025000279;CV. KENCANA INDUSTRI;WIJAYA;3052234.52;2685966.38;366268.14;12.0;REGULAR
01/05/2025;MDP;MOCK-01052025000280;CV. PERMATA TEKSTIL;SANTOSO;4436493.77;3904114.51;532379.26;12.0;REGULAR
01/05/2025;MDP;MOCK-01052025000281;PT. SEJATI KIMIA;TEJAKUSUMA;3848627.4;3609069.98;239557.42;6.2245;REGULAR
01/05/2025;MDP;MOCK-01052025000282;PT. NUSANTARA PERKASA;KUSUMA;7477116.76;7011704.39;465412.37;6.2245;REGULAR
01/05/2025;MDP;MOCK-01052025000283;PT. PERMATA KEUANGAN;WIJAYA;438490.37;269200.5;169289.87;38.6074;REGULAR
01/05/2025;MDP;MOCK-01052025000284;CV. WANA INDUSTRI;HADI;533491.16;327523.93;205967.23;38.6074;REGULAR
01/05/2025;EXPORT FCL;MOCK-01052025000285;PT. WANA SENTRAL;TEJAKUSUMA;2332577.6;2177875.44;154702.16;6.6322;REGULAR
01/05/2025;EXPORT FCL;MOCK-01052025000286;CV. HARMONI KESEHATAN;KUSUMA;5373073.88;5016718.67;356355.21;6.6322;REGULAR
01/05/2025;EXPORT FCL;MOCK-01052025000287;CV. SUKSES KEUANGAN;PRASETYO;79332990.63;67062268.93;12270721.7;15.4674;REGULAR
01/05/2025;EXPORT FCL;MOCK-01052025000288;CV. KARYA TEKSTIL;TEJAKUSUMA;94250740.56;79672636.32;14578104.24;15.4674;REGULAR
01/05/2025;EXPORT FCL;MOCK-01052025000289;CV. PURI TELKOM;WIJAYA;7865809.17;6740935.9;1124873.27;14.3008;NEW CUSTOMER
01/05/2025;EXPORT FCL;MOCK-01052025000290;PT. KARYA INDUSTRI;KUSUMA;4727904.83;4051776.84;676127.99;14.3008;NEW CUSTOMER
01/05/2025;IMPORT FCL;MOCK-01052025000291;CV. JAYA FURNITURE;WIJAYA;58429329.98;33754362.51;24674967.47;42.2304;REGULAR
01/05/2025;IMPORT FCL;MOCK-01052025000292;CV. CEMERLANG SENTRAL;KUSUMA;41052012.86;23715564.16;17336448.7;42.2304;REGULAR
01/05/2025;IMPORT FCL;MOCK-01052025000293;PT. SARI BANGUNAN;PRASETYO;2754702.23;2093573.69;661128.54;24.0;REGULAR
01/05/2025;IMPORT FCL;MOCK-01052025000294;CV. SEJAHTERA TAMBANG;SANTOSO;1875489.96;1425372.37;450117.59;24.0;REGULAR
01/06/2025;EXPORT AF;MOCK-01062025000295;CV. HARMONI OTOMOTIF;BUDIMAN;5811094.23;5239535.43;571558.8;9.8356;REGULAR
01/06/2025;EXPORT AF;MOCK-01062025000296;PT. CAHAYA FURNITURE;WULANDARI;8577238.39;7733611.38;843627.01;9.8356;REGULAR
01/06/2025;EXPORT AF;MOCK-01062025000297;PT. ABADI SAMUDRA;TEJAKUSUMA;325001197.64;261038224.18;63962973.46;19.6808;REGULAR
01/06/2025;EXPORT AF;MOCK-01062025000298;PT. INTAN KESEHATAN;SANTOSO;382004906.09;306823122.61;75181783.48;19.6808;REGULAR
01/06/2025;EXPORT LCL;MOCK-01062025000299;PT. GLOBAL ANUGRAH;FERNANDO;44629308.29;24102465.49;20526842.8;45.9941;REGULAR
01/06/2025;EXPORT LCL;MOCK-01062025000300;CV. SENTOSA SAMUDRA;PRASETYO;34091036.34;18411175.5;15679860.84;45.9941;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000301;PT. HARMONI TAMBANG;TEJAKUSUMA;297572.45;258759.58;38812.87;13.0432;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000302;CV. KARTIKA KEUANGAN;SANTOSO;598497.38;520434.37;78063.01;13.0432;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000303;PT. NUSANTARA SAMUDRA;HADI;1416198.2;990699.3;425498.9;30.0452;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000304;CV. HARMONI TAMBANG;FERNANDO;3287675.03;2299888.06;987786.97;30.0452;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000305;PT. SAKTI TEKSTIL;BUDIMAN;227014.04;113507.02;113507.02;50.0;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000306;PT. PURI MARITIM;SANTOSO;177385.83;88692.91;88692.92;50.0;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000307;CV. GLOBAL NIAGA;WULANDARI;18585375.14;16345739.03;2239636.11;12.0505;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000308;CV. HARMONI FURNITURE;WULANDARI;9136183.14;8035224.7;1100958.44;12.0505;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000309;CV. WIRA KIMIA;FERNANDO;2008327.11;1338884.73;669442.38;33.3333;NEW CUSTOMER
01/06/2025;EXPORT FCL;MOCK-01062025000310;CV. INTAN USAHA;FERNANDO;850048.08;566698.72;283349.36;33.3333;NEW CUSTOMER
01/06/2025;EXPORT FCL;MOCK-01062025000311;CV. ABADI SAMUDRA;PRASETYO;987847.45;747941.63;239905.82;24.2857;REGULAR
01/06/2025;EXPORT FCL;MOCK-01062025000312;PT. ABADI ELEKTRIK;KUSUMA;1844487.88;1396540.82;447947.06;24.2857;REGULAR
01/06/2025;MDP;MOCK-01062025000313;CV. GLOBAL DISTRIBUSI;PRASETYO;10874680.45;10028269.44;846411.01;7.7833;REGULAR
01/06/2025;MDP;MOCK-01062025000314;PT. KENCANA BUANA;BUDIMAN;17974478.66;16575467.75;1399010.91;7.7833;REGULAR
01/06/2025;MDP;MOCK-01062025000315;CV. ASRI KESEHATAN;HADI;44135004.0;40212475.44;3922528.56;8.8876;REGULAR
01/06/2025;MDP;MOCK-01062025000316;PT. MUTIARA DIRGANTARA;WULANDARI;74921577.93;68262871.63;6658706.3;8.8876;REGULAR
01/06/2025;MDP;MOCK-01062025000317;CV. CEMERLANG PERTANIAN;BUDIMAN;13091939.92;11754743.96;1337195.96;10.2139;REGULAR
01/06/2025;MDP;MOCK-01062025000318;PT. WIRA SAMUDRA;WULANDARI;8477450.0;7611572.83;865877.17;10.2139;REGULAR
01/06/2025;MDP;MOCK-01062025000319;CV. TUNAS ENERGI;TEJAKUSUMA;15950145.07;14409931.8;1540213.27;9.6564;REGULAR
01/06/2025;MDP;MOCK-01062025000320;CV. BINTANG KESEHATAN;WULANDARI;13700851.76;12377839.74;1323012.02;9.6564;REGULAR
01/06/2025;MDP;MOCK-01062025000321;CV. WANA PERTANIAN;KUSUMA;14222993.32;12990481.54;1232511.78;8.6656;NEW CUSTOMER
01/06/2025;MDP;MOCK-01062025000322;PT. BERSAMA PROPERTI;WULANDARI;12645461.84;11549653.08;1095808.76;8.6656;NEW CUSTOMER
01/06/2025;MDP;MOCK-01062025000323;PT. SEJAHTERA KONSULTAN;TEJAKUSUMA;46227654.26;40866097.88;5361556.38;11.5982;REGULAR
01/06/2025;MDP;MOCK-01062025000324;PT. HARMONI TEKSTIL;WULANDARI;76313326.41;67462386.24;8850940.17;11.5982;REGULAR
01/06/2025;MDP;MOCK-01062025000325;PT. KARTIKA KONSULTAN;TEJAKUSUMA;18397300.97;17463025.24;934275.73;5.0783;REGULAR
01/06/2025;MDP;MOCK-01062025000326;CV. DELIMA PERKASA;FERNANDO;13072180.91;12408332.37;663848.54;5.0783;REGULAR
01/06/2025;MDP;MOCK-01062025000327;CV. CAHAYA BUANA;PRASETYO;15141033.55;13954072.63;1186960.92;7.8394;REGULAR
01/06/2025;MDP;MOCK-01062025000328;PT. BERKAH DIRGANTARA;WIJAYA;9195290.17;8474437.79;720852.38;7.8394;REGULAR
01/06/2025;MDP;MOCK-01062025000329;PT. GLOBAL KREASI;TEJAKUSUMA;54224239.07;51293654.96;2930584.11;5.4046;REGULAR
01/06/2025;MDP;MOCK-01062025000330;CV. MUTIARA DAGANG;BUDIMAN;48241416.78;45634178.17;2607238.61;5.4046;REGULAR
01/06/2025;MDP;MOCK-01062025000331;PT. DELIMA USAHA;TEJAKUSUMA;24062034.16;21839985.75;2222048.41;9.2347;REGULAR
01/06/2025;MDP;MOCK-01062025000332;CV. PRIMA PERKASA;WIJAYA;16748408.85;15201749.28;1546659.57;9.2347;REGULAR
01/06/2025;MDP;MOCK-01062025000333;CV. BINTANG USAHA;WULANDARI;15004965.48;13477641.76;1527323.72;10.1788;NEW CUSTOMER
01/06/2025;MDP;MOCK-01062025000334;PT. KARYA INDUSTRI;PRASETYO;19193945.94;17240234.75;1953711.19;10.1788;NEW CUSTOMER
01/06/2025;MDP;MOCK-01062025000335;PT. JAYA TEKSTIL;TEJAKUSUMA;18304500.07;16586818.77;1717681.3;9.3839;REGULAR
01/06/2025;MDP;MOCK-01062025000336;PT. WANA BANGUNAN;BUDIMAN;11363117.97;10296811.04;1066306.93;9.3839;REGULAR
01/06/2025;MDP;MOCK-01062025000337;CV. SAKTI TAMBANG;HADI;21741048.76;18910498.91;2830549.85;13.0194;REGULAR
01/06/2025;MDP;MOCK-01062025000338;PT. AGUNG ELEKTRIK;BUDIMAN;15607063.34;13575120.39;2031942.95;13.0194;REGULAR
01/06/2025;MDP;MOCK-01062025000339;CV. AGUNG USAHA;FERNANDO;10250450.48;9195072.5;1055377.98;10.2959;REGULAR
01/06/2025;MDP;MOCK-01062025000340;PT. SENTOSA MEDIA;FERNANDO;8838169.83;7928199.12;909970.71;10.2959;REGULAR
01/06/2025;MDP;MOCK-01062025000341;PT. CAHAYA BERKAT;WULANDARI;104987406.4;94580153.13;10407253.27;9.9129;REGULAR
01/06/2025;MDP;MOCK-01062025000342;CV. CEMERLANG KREASI;PRASETYO;82326831.39;74165888.9;8160942.49;9.9129;REGULAR
01/06/2025;MDP;MOCK-01062025000343;CV. AGUNG ENERGI;WIJAYA;16900835.43;15167236.93;1733598.5;10.2575;REGULAR
01/06/2025;MDP;MOCK-01062025000344;PT. DAYA KONSULTAN;FERNANDO;33000701.31;29615663.54;3385037.77;10.2575;REGULAR
01/06/2025;MDP;MOCK-01062025000345;CV. BUDI DISTRIBUSI;SANTOSO;64794493.85;59901639.31;4892854.54;7.5513;REGULAR
01/06/2025;MDP;MOCK-01062025000346;CV. SEJATI TAMBANG;SANTOSO;111260887.98;102859196.59;8401691.39;7.5513;REGULAR
01/06/2025;MDP;MOCK-01062025000347;CV. BAHARI MARITIM;PRASETYO;42602013.72;38663252.24;3938761.48;9.2455;REGULAR
01/06/2025;MDP;MOCK-01062025000348;CV. BAHARI EDUKASI;BUDIMAN;38811827.58;35223487.07;3588340.51;9.2455;REGULAR
01/06/2025;MDP;MOCK-01062025000349;PT. DELIMA TAMBANG;TEJAKUSUMA;176935250.08;166169921.26;10765328.82;6.0843;REGULAR
01/06/2025;MDP;MOCK-01062025000350;CV. KARTIKA KONSULTAN;WULANDARI;249776205.45;234578990.76;15197214.69;6.0843;REGULAR
01/06/2025;MDP;MOCK-01062025000351;CV. PRIMA PROPERTI;FERNANDO;88483416.62;79351332.72;9132083.9;10.3207;REGULAR
01/06/2025;MDP;MOCK-01062025000352;PT. CAHAYA PERSADA;TEJAKUSUMA;43693499.59;39184036.47;4509463.12;10.3207;REGULAR
01/06/2025;MDP;MOCK-01062025000353;CV. HARMONI KONSULTAN;BUDIMAN;8232119.7;7395289.22;836830.48;10.1654;REGULAR
01/06/2025;MDP;MOCK-01062025000354;CV. WANA TAMBANG;PRASETYO;21868669.26;19645624.7;2223044.56;10.1654;REGULAR
01/06/2025;MDP;MOCK-01062025000355;PT. CAHAYA ELEKTRIK;PRASETYO;14636560.13;13520358.71;1116201.42;7.6261;NEW THIS MONTH
01/06/2025;MDP;MOCK-01062025000356;CV. PERMATA EDUKASI;TEJAKUSUMA;15980193.41;14761524.93;1218668.48;7.6261;NEW THIS MONTH
01/06/2025;MDP;MOCK-01062025000357;CV. SEJAHTERA BANGUNAN;HADI;12875741.66;11467279.68;1408461.98;10.9389;REGULAR
01/06/2025;MDP;MOCK-01062025000358;PT. SEJATI PANGAN;SANTOSO;7050231.3;6279014.93;771216.37;10.9389;REGULAR
01/06/2025;MDP;MOCK-01062025000359;CV. KARTIKA MARITIM;KUSUMA;14893093.1;13310513.03;1582580.07;10.6263;REGULAR
01/06/2025;MDP;MOCK-01062025000360;PT. SARI INDUSTRI;KUSUMA;17634373.5;15760497.61;1873875.89;10.6263;REGULAR
01/06/2025;MDP;MOCK-01062025000361;CV. JAYA DISTRIBUSI;HADI;8564598.29;7674314.37;890283.92;10.3949;REGULAR
01/06/2025;MDP;MOCK-01062025000362;PT. JAYA SAMUDRA;BUDIMAN;13773230.07;12341512.57;1431717.5;10.3949;REGULAR
01/06/2025;MDP;MOCK-01062025000363;CV. YASA BUANA;BUDIMAN;20220085.09;18608242.87;1611842.22;7.9715;REGULAR
01/06/2025;MDP;MOCK-01062025000364;PT. ASRI TEKSTIL;WULANDARI;34023692.32;31311496.83;2712195.49;7.9715;REGULAR
01/06/2025;MDP;MOCK-01062025000365;CV. NUSANTARA DAGANG;WIJAYA;92372876.92;81547420.05;10825456.87;11.7193;REGULAR
01/06/2025;MDP;MOCK-01062025000366;PT. ABADI DISTRIBUSI;FERNANDO;124367180.54;109792214.45;14574966.09;11.7193;REGULAR
01/06/2025;MDP;MOCK-01062025000367;CV. SAKTI EDUKASI;FERNANDO;15480799.85;14138870.07;1341929.78;8.6683;REGULAR
01/06/2025;MDP;MOCK-01062025000368;PT. CAHAYA ELEKTRIK;FERNANDO;12495837.07;11412654.29;1083182.78;8.6683;REGULAR
01/06/2025;MDP;MOCK-01062025000369;CV. DAYA KIMIA;WIJAYA;20606377.61;18731193.5;1875184.11;9.1;REGULAR
01/06/2025;MDP;MOCK-01062025000370;CV. BUDI ENERGI;TEJAKUSUMA;20411830.12;18554349.87;1857480.25;9.1;REGULAR
01/06/2025;MDP;MOCK-01062025000371;CV. KENCANA TEKNIK;HADI;207351144.91;187504184.1;19846960.81;9.5717;REGULAR
01/06/2025;MDP;MOCK-01062025000372;PT. KARTIKA MARITIM;KUSUMA;280703319.45;253835332.86;26867986.59;9.5717;REGULAR
01/06/2025;MDP;MOCK-01062025000373;PT. MANDIRI MARITIM;FERNANDO;13199484.06;11773939.78;1425544.28;10.8;REGULAR
01/06/2025;MDP;MOCK-01062025000374;CV. NUSANTARA PERSADA;SANTOSO;13822424.61;12329602.75;1492821.86;10.8;REGULAR
